6%; -10% Hydroksyetyloskrobia 200/0,5 Baxter | 11145525	1 ml roztw. do inf. zawiera 60 mg lub 100 mg hydroksyetyloskrobi.
Keppra<sup>®</sup> | 1683	1 tabl. powl. zawiera 250 mg, 500 mg, 750 mg lub 1000 mg lewetyracetamu. 1 ml roztworu zawiera 100 mg lewetyracetamu.
Ketanest 10; -50 | 11145877	1 ml roztw. zawiera 10 mg lub 50 mg ketaminy w postaci chlorowodorku ketaminy.
Ketilept<sup>®</sup> | 5038022	1 tabl. zawiera 25 mg, 100 mg, 200 mg lub 300 mg kwetiapiny.
Ketilept<sup>®</sup> Retard | 29298119	1 tabl. zawiera 50 mg, 150 mg, 200 mg, 300 mg lub 400 mg kwetiapiny (w postaci kwetiapiny fumaranu).
Ketipinor<sup>®</sup> | 4500843	1 tabl. powl. zawiera 25 mg, 100 mg lub 200 mg fumaranu kwetiapiny.
Ketoprofen-SF | 10479971	1 kaps. zawiera 50 mg lub 100 mg ketoprofenu.
Ketores<sup>®</sup> | 1693	1 kaps. o przedłużonym uwalnianiu zawiera 100 mg lub 200 mg ketoprofenu.
Ketotifen WZF | 1695	1 tabl. lub 5 ml syropu zawiera 1 mg ketotyfenu w postaci ketotyfenu wodorofumaranu.
Kidofen Duo | 26738382	5 ml zawiesiny doustnej zawiera 100 mg ibuprofenu i 125 mg paracetamolu.
Kivexa | 13525050	1 tabl. powl. zawiera 600 mg abakawiru (w postaci siarczanu) i 300 mg lamiwudyny.
Klabax<sup>®</sup> 125 mg/5 ml; -250 mg/5 ml | 5388200	5 ml gotowej zawiesiny zawiera 125 mg lub 250 mg klarytromycyny.
Klabion<sup>®</sup> | 173998	1 tabl. zawiera 250 mg lub 500 mg klarytromycyny.
Klacid<sup>®</sup> | 1702	1 tabl. powl. zawiera 250 lub 500 mg klarytromycyny.
Klacid<sup>®</sup> | 28112480	5 ml zaw. zawiera 125 lub 250 mg klarytromycyny.
Klimicin<sup>®</sup> | 91944	2 ml roztw. do wstrzykiwań i infuzji (1 ampułka) zawiera 300 mg klindamycyny (w postaci fosforanu klindamycyny). 4 ml roztworu do wstrzykiwań i infuzji (1 fiolka) zawiera 600 mg klindamycyny (w postaci fosforanu klindamycyny). 1 ml roztw. do wstrzykiwań i infuzji zawiera 150 mg klindamycyny (w postaci fosforanu klindamycyny).
Komboglyze | 12088007	1 tabl. zawiera 2,5 mg saksagliptyny (w postaci chlorowodorku) i 850 mg lub 1000 mg metforminy chlorowodorku.
Kontracept | 5146206	1 tabl. drażowana zawiera 0,02 mg etynyloestradiolu oraz 0,075 mg gestodenu.
Kornam<sup>®</sup> | 1715	1 tabl. zawiera 2 mg lub 5 mg  terazosyny w postaci terazosyny chlorowodorku dwuwodnego.
Kostarox | 36598463	1 tabl. powl. zawiera 30 mg lub 60 mg etorykoksybu.
Kvelux SR | 27770917	1 tabl. o przedł. uwalnianiu zawiera 50, 200, 300 lub 400 mg kwetiapiny w postaci kwetiapiny fumaranu.
Kventiax<sup>®</sup> | 5038044	1 tabl. powl. zawiera 25 mg, 100 mg, 200 lub 300 mg kwetiapiny (w postaci kwetiapiny hemifumaranu).
Kwetaplex XR | 24495920	1 tabl. zawiera 50mg 200 mg, 300 mg lub 400 mg kwetiapiny (w postaci kwetiapiny fumaranu).
Kwetaplex; Pinexet; Quetiapin NeuroPharma; Setinin | 8421782; 9933963; 10476355; 25841070	1 tabl. powl. zawiera 25 mg, 100 mg, 200 mg lub 300 mg kwetiapiny (w postaci fumaranu kwetiapiny).
LIGNOCAINUM 2% c. NORADRENALINO 0,00125% WZF | 199516	1 ml roztworu zawiera 20 mg lidokainy chlorowodorku i 0,025 mg noradrenaliny winianu.
Lacipil<sup>®</sup> | 1729	1 tabl. powl. zawiera 2 mg, 4 mg lub 6 mg lacydypiny.
Lacydyna | 25481030	1 tabl. powl. zawiera 4 mg lub 6 mg lacydypiny.
Lafactin | 7726204	1 kaps. o przedłużonym uwalnianiu, twarda zawiera chlorowodorek wenlafaksyny w ilości odpowiadającej 37,5 mg, 75 mg lub 150 mg wenlafaksyny.
Lakea<sup>®</sup> HCT; Losartan+HCT Arrow | 9954059; 11074266	1 tabl. powl. zawiera 50 mg losartanu i 12,5 mg hydrochlorotiazydu.
Lamilept; Lamotrix; Plexxo 25; -50; -100; Symla; Verpin | 174816; 1790211; 24500860; 33183738; 35807332	1 tabl. zawiera 25 mg, 50 mg lub 100 mg lamotryginy.
Lamisil<sup>®</sup> | 1741	1 tabl. zawiera 125 mg lub 250 mg terbinafiny, w postaci terbinafiny chlorowodorku.
Lamitrin<sup>®</sup> | 91004	1 tabl. zawiera 25 mg, 50 mg lub 100 mg lamotryginy. 1 tabl. do przygotowania zawiesiny (S) zawiera 2 mg, 5 mg, 25 mg, 100 mg lub 250 mg lamotryginy.
Lamitrin<sup>®</sup> S | 31754980	1 tabl. do przygotowania zawiesiny (S) zawiera 2 mg, 5 mg, 25 mg, 100 mg lub 250 mg lamotryginy.
Lamotrigine Farmax | 38403943	1 tabl. leku zawiera 25 mg lub 50 mg lamotriginum.
Lansoprazole Genoptim | 32941457	1 kaps. zawiera 15 mg lub 30 mg lanzoprazolu.
Lansoprazolum 123ratio | 11870358	1 kaps. zawiera 15 mg lub 30 mg lansoprazolu.
Lanzul<sup>®</sup>; -S | 1745	1 kaps. zawiera 15 mg lub 30 mg lanzoprazolu.
Lastet<sup>®</sup> | 1747	1 kaps. zawiera 25 mg, 50 mg lub 100 mg etopozydu.
Latacom | 11391369	l ml roztworu zawiera 50 µg latanoprostu i 6,8 mg tymololu maleinianu, co odpowiada 5 mg tymololu. Substancja pomocnicza: benzalkoniowy chlorek 0,2 mg.
Latanoprost + Timolol Genoptim | 37567874	1 ml roztw. zawiera 50 µg latanoprostu i 6,8 mg maleinianu tymololu, co odpowiada 5 mg tymololu.
Laticort<sup>®</sup> 0,1% | 1749	1 g maści, kremu lub płynu zawiera 1 mg maślanu hydrokortyzonu.
Laticort<sup>®</sup> 0,1% - (IR); Laticort<sup>®</sup> 0,1% - (IR) | 37269094; 38116009	1 g maści lub kremu zawiera 1 mg maślanu hydrokortyzonu.
Leflunomid Bluefish | 36263648	1 tabl. zawiera 10 mg lub 20 mg leflunomidu.
Leflunomide Sandoz | 11118207	1 tabl. powl. zawiera 10 mg lub 20 mg leflunomidu. Tabl. zawiera 152 mg laktozy i 0,12 mg lecytyny sojowej.
Leflunomide medac | 11875290	1 tabl. powlekana zawiera 10 mg, 15 mg lub 20 mg leflunomidu.
Lekap; Sildenafil Apotex; Sildenafil ratiopharm | 11121249; 14613512; 22498723	1 tabl. powl. zawiera 50 mg lub 100 mg syldenafilu, w postaci syldenafilu cytrynianu.
Lemilvo | 30228471	1 tabl. i tabl. uleg. rozp. w j. ustnej zawiera 15 mg arypiprazolu.
Lendacin<sup>®</sup> | 1768	1 fiolka zawiera 250 mg, 1 g lub 2 g ceftriaksonu w&nbsp;postaci soli sodowej.
Lenuxin | 9953604	1 tabl. powl. zawiera 5 mg, 10 mg, 15 mg lub 20 mg escytalopramu (w postaci szczawianu).
Lercaprel | 24922000	1 tabl. powl. zawiera 10 mg lub 20 mg enalaprylu maleinianu (co odpowiada 7,64 mg lub 15,29 mg enalaprylu) oraz 10 mg lub 20 mg lerkanidypiny chlorowodorku (co odpowiada 9,44 mg lub 18,88 mg lerkanidypiny).
Lerivon<sup>®</sup> | 1770	1 tabl. powl. zawiera 10 mg, 30 mg lub 60 mg mianseryny chlorowodorku.
Lesine; Lesine - (IR); Lesine - (IR) | 13012149; 37291792; 37532805	1 tabl. powlekana zawiera 0,03 mg etynyloestradiolu i 3 mg drospirenonu.
Lesinelle; Lesinelle - (IR) | 13014726; 37294707	1 tabl. powlekana zawiera 0,02 mg etynyloestradiolu i 3 mg drospirenonu.
Letrox<sup>®</sup> 50; -75; -100; -125; -150 | 1774	1 tabl. zawiera 50 µg,  75 µg 100 µg,  125 µg lub 150 µg soli sodowej lewotyroksyny.
Leuprostin | 11875555	1 implant zawiera 3,6 mg lub 5 mg leuproreliny w postaci octanu.
Levebon | 20867752	1 tabl. powl. zawiera 250 mg, 500 mg lub 1000 mg lewetyracetamu.
Leverette | 36986507	1 tabl. powl. zawiera 0,150 mg lewonorgestrelu i 0,030 mg etynyloestradiolu.
Levetiracetam Accord; Levetiracetam Actavis; Levetiracetam Apotex; Levetiracetam Bluefish; Levetiracetam PharmaSwiss; Levetiracetam Ratiopharm; Levetiracetam Teva; Levetiracetam Zdrovit; Matever; Normeg; Symetra | 11637240; 11865510; 11865521; 11865530; 17591921; 18029677; 18284570; 19685265; 20177852; 22760133; 32014393	1 tabl. powl. zawiera 250 mg, 500 mg, 750 mg lub 1000 mg lewetyracetamu.
Levitra<sup>®</sup> | 90543	1 tabl. zawiera 5 mg, 10 mg lub 20 mg wardenafilu (w postaci chlorowodorku). 1 tabl. uleg. rozp. w j. ustnej zawiera 10 mg wardenafilu (w postaci chlorowodorku).
Levomine mini | 38017521	1 tabl. powl. zawiera 20 µg etynyloestradiolu i 100 µg lewonorgestrelu.
Levomine; Levomine | 11391411; 39382084	1 tabl. powl. zawiera 30 µg etynyloestradiolu i 150 µg lewonorgestrelu.
Levoxa | 12481900	1 tabl. powl. zawiera 250 mg lub 500 mg lewofloksacyny, co odpowiada 256,23 mg lub 512,46 mg półwodnej lewofloksacyny.
Lexapro<sup>®</sup>; Lexapro<sup>®</sup> - (IR) | 343201; 37541156	1 tabl. powl. zawiera 5 mg lub 10 mg escytalopramu.
Lexotan<sup>®</sup>; Lexotan<sup>®</sup> - (IR); Sedam<sup>®</sup> 3; -6 | 1780; 8129; 37344132	1 tabl. zawiera 3 mg lub 6 mg bromazepamu.
Lignocainum hydrochloricum WZF; -1%; -2% | 105030	1 ml roztw. zawiera odpowiednio 10 mg lub 20 mg lidokainy chlorowodorku.
Linezolid Kabi | 28190487	1 ml roztw. do infuzji zawiera 2 mg linezolidu. 1 worek infuzyjny lub butelka zawiera 600 mg linezolidu w 300 ml roztw.
Lipanthyl<sup>®</sup> 200M; -267M | 1802	1 kaps. zawiera 200 mg lub 267 mg fenofibratu mikronizowanego.
Lipofundin 10%; -20% N | 11146563	1ml emulsji do infuzji zawiera: 100 mg lub 200 mg oleju sojowego oczyszczonego.
LisiHEXAL 10; -20 - (IR) | 27803572	1 tabl. zawiera 10 mg lub 20 mg lizynoprylu.
LisiHEXAL 5 mg; -10 mg; -20 mg; Lisinoratio 5; -10; -20 | 1809; 176335	1 tabl. zawiera 5 mg, 10 mg lub 20 mg lizynoprylu.
Lisiprol<sup>®</sup> | 1810	1 tabl. zawiera 5 mg, 10 mg lub 20 mg lizynoprilu.
Lisiprol<sup>®</sup> HCT | 5122084	1 tabl. zawiera 10 mg lub 20 mg lizynoprylu (w postaci 10,88 mg lub 21,76 mg lizynoprylu dwuwodnego) oraz 12,5 mg hydrochlorotiazydu. 1 tabl. zawiera 20 mg lizynoprylu (w postaci 21,78 mg lizynoprylu dwuwodnego) oraz 25 mg hydrochlorotiazydu.
Lorafen<sup>®</sup>; Lorafen<sup>®</sup> - (IR); Lorafen<sup>®</sup> - (IR) | 1824; 37366470; 37550670	1 draż. zawiera 1 mg lub 2,5 mg lorazepamu.
Lorazepam Orion | 36987282	1 tabl. zawiera 1 mg lorazepamu.
Loreblok HCT | 9921361	1 tabl. powlekana zawiera 50 mg losartanu potasowego i 12,5 mg hydrochlorotiazydu.
Lorinden<sup>®</sup> A; Lorinden<sup>®</sup> A - (IR); Lorinden<sup>®</sup> A - (IR) | 1829; 37373559; 37556432	1 g maści zawiera 0,2 mg flumetazonu piwalanu i 30 mg kwasu salicylowego.
Lorinden<sup>®</sup> C; Lorinden<sup>®</sup> C - (IR); Lorinden<sup>®</sup> C - (IR) | 1830; 37378532; 37569313	1 g maści zawiera 0,2 mg flumetazonu piwalanu i 30 mg kliochinolu.
Lorinden<sup>®</sup> N | 25792052	1 g kremu zawiera 0,2 mg flumetazonu piwalanu i 5 mg neomycyny siarczanu.
Lorista<sup>®</sup> H; -HD; -HL; Losacor HCT | 3014412; 11146750	1 tabl. powl. zawiera 50 mg lub 100 mg losartanu i 12,5 mg lub 25 mg hydrochlorotiazydu.
Losarlic 12,5; -50; -100 | 11146763	1 tabl. zawiera 12,5 mg, 50 mg lub 100 mg losartanu potasowego.
Losartan Genoptim; Presartan | 8967951; 36263159	1 tabl. zawiera 50 mg lub 100 mg losartanu potasowego.
Losartan HCT Bluefish | 11146773	1 tabl. powl. zawiera 50 mg losartanu i 12,5 mg hydrochlorotiazydu. 1 tabl. powl. zawiera 100 mg losartanu i 25 mg hydrochlorotiazydu.
Losartan HCT Pfizer | 18680074	1 tabl. zawiera 50 mg lub 100 mg losartanu oraz 12,5 mg lub 25 mg hydrochlorotiazydu.
Losartan Hydrochlorothiazyd Krka | 11119856	1 tabl. powl. zawiera 100 mg losartanu i 12,5 mg hydrochlorotiazydu.
Losartan Hydrochlorothiazyd Krka | 19686310	1 tabl. powl. zawiera 100 mg losartanu potasowego, co odpowiada 91,52 mg losartanu oraz 25 mg hydrochlorotiazydu.
Losartan Pfizer | 10946516	1 tabl. zawiera 25 mg, 50 mg lub 100 mg losartanu potasowego.
Lotensin<sup>®</sup> | 1836	1 tabl. powlekana zawiera 5 mg, 10 mg lub 20 mg chlorowodorku benazeprylu oraz 142 mg (5 mg), 132 mg (10 mg) lub 117 mg (20 mg) laktozy jednowodnej.
Lotensin<sup>®</sup> HCT | 11146791	1 tabl. powl. zawiera 5 mg, 10 mg lub 20 mg chlorowodorku benazeprylu i 6,25 mg, 12,5 mg lub 25 mg hydrochlorotiazydu.
Lotriderm | 1838	1 g kremu zawiera 0,5 mg betametazonu w postaci betametazonu dipropionianu i 10 mg klotrymazolu.
Lozap<sup>®</sup> HCT | 4992866	1 tabl. powl. produktu leczniczego zawiera 50 mg losartanu potasowego oraz 12,5 mg hydrochlorotiazydu.
Lucetam<sup>®</sup> | 1845	1 tabl. zawiera 400 mg, 800 mg lub 1200 mg piracetamu.
Lucetam<sup>®</sup> - (IR); Memotropil<sup>®</sup> | 1951; 37383287	1 tabl. zawiera 800 mg lub 1200 mg piracetamu.
Lucrin<sup>®</sup> Depot | 186974	1 fiol. zawiera 3,75 mg lub 11,25 mg leuproreliny octanu.
Ludiomil<sup>®</sup> | 1847	1 tabl. zawiera 25 mg lub 75 mg chlorowodorku maprotyliny.
Lumigan<sup>®</sup> | 1873764	1 ml kropli do oczu zawiera 10 µg lub 30 µg bimatoprostu.
Luteina<sup>®</sup> | 20245304	1 tabl. dopochwowa zawiera 100 lub 200 mg progesteronu.
Luttagen | 26932581	1 kaps. zawiera 100 mg lub 200 mg progesteronu.
Lyrica<sup>®</sup> | 3207020	1 kaps. zawiera 75 mg, 150 mg lub 300 mg pregabaliny.
Lyrica<sup>®</sup> (IR) | 39359118	1 kaps. twarda zawiera 70 mg lub 150 mg pregabaliny.
Lyxumia | 21178737	1 dawka (0,2 ml) zawiera 10 µg lub 20 µg liksysenatydu (50 µg/ml lub 100 µg/ml).
MST Continus<sup>®</sup> | 2066	1 tabl. powl. zawiera 10 mg, 30 mg, 60 mg, 100 mg lub 200 mg morfiny siarczanu.
MabThera<sup>®</sup> | 1861	1 fiolka do jednorazowego zastosowania zawiera 100 mg (10 ml) lub 500 mg (50 ml) rytuksymabu. w&nbsp;postaci koncentratu do sporządzania roztworu do wlewu dożylnego. Opakowanie zawiera 2 fiolki (100 mg) lub 1 fiolkę (500 mg).
Macmiror<sup>®</sup> complex 500 - (IR); Macmiror<sup>®</sup> complex 500 - (IR) | 37403507; 37587895	1 globulka dopochwowa zawiera 500 mg nifuratelu oraz 200 000 j.m. nystatyny.
Macmiror<sup>®</sup> complex; -500 | 1865	1 globulka dopochwowa zawiera 500 mg nifuratelu oraz 200 000 j.m. nystatyny. 1 g maści dopochwowej zawiera 100 mg nifuratelu oraz 40 000 j.m. nystatyny.
Macromax | 32861900	1 tabl. uleg. rozp. w j. ustnej zawiera 20 mg lub 100 mg azytromycyny w postaci azytromycyny dwuwodnej.
Madinette | 10948199	1 tabl. powl. zawiera 0,03 mg etynyloestradiolu i 2 mg octanu chlormadynonu.
Majamil<sup>®</sup> PPH | 1883	1 tabl. zawiera 25 mg lub 50 mg diklofenaku sodowego.
Malarone; Malarone - (IR); Malarone - (IR) | 3123344; 37407526; 37587975	1 tabl. zawiera 250 mg atowakwonu i 100 mg chlorowodorku proguanilu.
Malidum | 33160451	1 tabl. 25 mg zawiera 19 mg laktozy jednowodnej lub 1 tabl. 50 mg zawiera 38 mg laktozy jednowodnej.
Marcaine<sup>®</sup> - Adrenaline 0,5% | 1891	1 ml roztworu zawiera 5 mg chlorowodorku bupiwakainy oraz winian adrenaliny w ilości odpowiadającej 5 µg adrenaliny.
Marelim | 33887950	1 tabl. dojelitowa zawiera 180 mg lub 360 mg kwasu mykofenolowego (w postaci sodu mykofenolanu).
Marvelon<sup>®</sup>; Marvelon<sup>®</sup> - (IR); Marvelon<sup>®</sup> - (IR) | 1894; 37410074; 37589196	1 tabl. zawiera 0,15 mg dezogestrelu i 0,03 mg etinylestradiolu.
Maviret | 39358354	1 tabl. powl. zawiera 100 mg glekaprewiru i 40 mg pibrentaswiru.
Maxigra<sup>®</sup> | 4432116	1 tabl. zawiera 50 mg lub 100 mg syldenafilu w postaci syldenafilu cytrynianu.
Meaxin | 21730522	1 tabl. powl. zawiera 100 mg lub 400 mg imatynibu (w postaci mezylanu).
Mecortolon<sup>®</sup> N | 1932	1 g kremu zawiera: 5 mg prednizolonu piwalanu i 5 mg neomycyny siarczanu.
Medikinet<sup>®</sup> 5 mg; -10 mg; -20 mg | 7729232	1 tabl. zawiera 5 mg, 10 mg lub 20 mg chlorowodorku metylofenidatu, co odpowiada 4,32 mg, 8,65 mg lub 17,30 mg metylofenidatu.
Medikinet<sup>®</sup> CR 5 mg; -10 mg; -20 mg; -30 mg; -40 mg; -50 mg; -60 mg | 7729199	1 kaps. o zmodyfikowanym uwalnianiu, twarda zawiera 5 mg, 10 mg, 20 mg, 30 mg lub 40 mg chlorowodorku metylofenidatu, co odpowiada 4,35 mg, 8,65 mg, 17,30 mg, 25,95 mg lub 34,60 mg metylofenidatu.
Medrol<sup>®</sup> | 1935	1 tabl. zawiera 4 mg lub 16 mg metylprednizolonu.
Megesin<sup>®</sup> | 3001312	1 tabl. zawiera 40 mg lub 160 mg octanu megestrolu.
Mekinist | 33372659	1 tabl. powl. zawiera 0,5 mg lub 2 mg trametynibu w postaci solwatu z dimetylosulfotlenkiem.
Memantin NeuroPharma | 22913449	1 tabl. powl. zawiera 10 mg lub 20 mg memantyny chlorowodorku, ekwiwalent 8,31 mg memantyny lub ekwiwalent 16,62 mg memantyny.
Memantine Accord | 35905606	1 tabl. powl. zawiera 10 mg lub 20 mg memantyny chlorowodorku, ekwiwalent 8,31 mg lub 16,62 mg  memantyny.
Memantine Glenmark | 25399083	1 tabl. powl. zawiera 10 mg lub 20 mg memantyny chlorowodorku co odpowiada 8,31 mg lub 16,62 mg memantyny.
Memantine Mylan | 24192506	1 tabl. powl. zawiera 10 mg lub 20 mg memantyny chlorowodorku, ekwiwalent 8,31 mg lub 16,62 mg memantyny.
Memantine Teva | 26269406	1 tabl. powl. lub tabl. ulegająca rozpadowi w j. ustnej zawiera 5 mg, 10 mg, 15 mg lub 20 mg memantyny chlorowodorku.
Memantine Vipharm; Merandex; Polmatine | 22106421; 22498602; 25777113	1 tabl. powl. zawiera 10 mg lub 20 mg memantyny chlorowodorku, co odpowiada 8,31 mg lub 16,62 mg memantyny.
Mepidont 2% z adrenaliną 1:100.000 | 11147084	1 ml roztw. zawiera 20 mg mepiwakainy chlorowodorku i 0,01 mg adrenaliny w postaci adrenaliny winianu.
Meprelon | 11015681	1 tabl. zawiera 4 mg, 8 mg lub 16 mg metyloprednizolonu.
Meprelon | 16385562	1 fiol. proszku zawiera 331,48 mg lub 1325,92 mg metyloprednizolonu sodu bursztynianu, równoważne 250 mg lub 1000 mg metyloprednizolonu.
Meprelon | 37471451	1 amp. z proszkiem zawiera 20,92 mg lub 41,85 mg metyloprednizolonu sodu bursztynianu, równoważne 15,78 mg lub 31,57 metyloprednizolonu. 1 ml przygotowanego roztw. zawiera 20,92 mg lub 41,85 mg metyloprednizolonu sodu bursztynianu, równoważne 15,78 mg lub 31,57 mg metyloprednizolonu.
Mercilon<sup>®</sup>; Mercilon<sup>®</sup> - (IR); Mercilon<sup>®</sup> - (IR) | 1966; 37450341; 37599180	1 tabl. zawiera 0,15 mg dezogestrelu i 0,02 mg etynyloestradiolu.
Merinfec | 26285040	1 fiol. zawiera 500 mg lub 1000 mg meropenemu, w postaci 570 mg lub 1140 mg meropenemu trójwodnego.
Meronem<sup>®</sup> | 1968	1 fiolka zawiera 500 mg lub 1 g meropenemu.
Meropenem ACIC | 38278248	1 fiolka zawiera 500 mg lub 1 g meropenemu w postaci meropenemu trójwodnego.
Meropenem Kabi; Meropenem Zentiva | 11119861; 12261724	1 fiol. zawiera 500 mg lub 1000 mg meropenemu w postaci meropenemu trójwodnego.
Mesopral<sup>®</sup> | 20486045	1 kaps. zawiera 20 mg lub 40 mg esomeprazolu (w postaci esomeprazolu magnezowego dwuwodnego).
Metafen<sup>®</sup> Zatoki | 21380461	1 tabl. zawiera 200 mg ibuprofenu oraz 30 mg chlorowodorku pseudoefedryny.
Metalyse<sup>®</sup> | 1164902	1 fiolka zawiera 6000&nbsp;j. (30&nbsp;mg), 8000&nbsp;j. (40&nbsp;mg) lub 10&nbsp;000&nbsp;j. (50&nbsp;mg) tenekteplazy.
Meteospasmyl; Meteospasmyl - (IR); Meteospasmyl - (IR) | 63104; 37451839; 37602804	1 kaps. zawiera 60 mg alweryny cytrynianu i 300 mg symetykonu.
Metfogamma 500; -850; -1000 | 949304	1 tabl. powl. zawiera 500 mg, 850 mg lub 1000 metforminy chlorowodorku, co odpowiada 389,9 mg, 663 mg lub 780 mg metforminy.
Metformax<sup>®</sup> 500; -850; -1000; -SR 500 | 1976	1 tabl. zawiera 500 mg, 850 mg lub 1000 mg metforminy chlorowodorku. 1 tabl. o przedł. uwalnianiu zawiera 500 mg chlorowodorku metforminy, co odpowiada 390 mg metforminy.
Metformin Galena; -850 | 1977	1 tabl. zawiera 500 mg lub 850 mg metforminy chlorowodorku, co odpowiada 390 mg lub 662,9 mg metforminy.
Metformin USV; Mylformet | 10480764; 10948359	1 tabl. powl. zawiera 500 mg, 850 mg lub 1000 mg metforminy.
Metformin Vitabalans | 25004440	1 tabl. powl. zawiera 500 mg lub 1000 mg chlorowodorku metforminy, co odpowiada 390 mg lub 780 mg metforminy.
Methadone Hydrochloride Molteni | 13296770	1 ml syropu zawiera 1 mg lub 5 mg chlorowodorku metadonu.
Methofill; Trexan<sup>®</sup> | 3213; 38060907	1 tabl. zawiera 2,5 mg lub 10 mg metotreksatu.
Methotrexat-Ebewe<sup>®</sup> | 187626	1 tabl. zawiera 2,5 mg, 5 mg lub 10 mg metotreksatu.
Methotrexat-Ebewe<sup>®</sup> | 1985	1 ml roztworu zawiera 10 mg lub 100 mg metotreksatu.
MetoHEXAL 25 ZK; -50 ZK; -100 ZK; -150 ZK; -200 ZK | 1461207	1 tabl. o przedłużonym uwalnianiu zawiera 23,75 mg, 47,5 mg, 95 mg, 142,5 mg lub 190 mg  metoprololu bursztynianu, co odpowiada 25 mg, 50 mg, 100 mg, 150 mg lub 200 mg metoprololu winianu.
Metocard<sup>®</sup> | 1994	1 tabl. zawiera 50 mg lub 100 mg winianu metoprololu.
Metocard<sup>®</sup> ZK; Metocard<sup>®</sup> ZK - (IR) | 8877357; 37453030	1 tabl. o przedłużonym uwalnianiu zawiera 23,75 mg, 47,5 mg lub 95 mg metoprololu bursztynianu, co odpowiada 25 mg, 50 mg lub 100 mg metoprololu winianu.
Metogen SC | 10954890	1 tabl. o przedł. uwalnianiu zawiera 23,75 mg, 47,5 mg lub 95 mg metoprololu bursztynianu, co odpowiada 25 mg, 50 mg lub 100 mg metoprololu winianu.
Metotab | 24499923	1 tabl. zawiera 2,5 mg, 7,5 mg lub 10 mg metotreksatu.
Metypred<sup>®</sup> | 2006	1 tabl. zawiera 4 mg lub 16 mg metyloprednizolonu.
Miansec; -30 | 2012	1 tabl. zawiera 10 mg lub 30 mg chlorowodorku mianseryny.
Miansegen | 187814	1 tabl. powl. zawiera 10 mg, 30 mg lub 60 mg chlorowodorku mianseryny.
Midanium<sup>®</sup> | 2018	1 ml roztw. do wstrzykiwań zawiera 1 mg lub 5 mg midazolamu.
Midazolam Accord | 10953613	1 ml roztworu do wstrzykiwań lub infuzji zawiera 5 mg midazolamu (w postaci chlorowodorku).
Midazolam Sandoz | 33323852	1 ml roztw. do wstrzyk. lub inf. zawiera 1 mg midazolamu w postaci midazolamu chlorowodorku. 1 amp. z 5 ml roztw. do wstrzyk. lub inf. zawiera 5 mg midazolamu.
Midiana<sup>®</sup>; Midiana<sup>®</sup> - (IR); Midiana<sup>®</sup> - (IR) | 9921414; 37422123; 37647449	1 tabl. zawiera 3 mg drospirenonu i 0,03 mg etynyloestradiolu.
Miflonide Breezhaler | 2019	1 kaps. zawiera 200 µg lub 400 µg budezonidu.
Milgamma<sup>®</sup> 100 | 4962954	1 draż. zawiera 100 mg benfotiaminy - wit. B<sub>1</sub> i 100 mg pirydoksyny chlorowodorku - wit. B<sub>6</sub>.
Milgamma<sup>®</sup> N | 364210	1 ampułka (2 ml) zawiera 100 mg chlorowodorku tiaminy, 100 mg chlorowodorku pirydoksyny, 1 mg cyjanokobalaminy i 20 mg chlorowodorku lidokainy.
Milukante | 7249600	1 tabl. do rozgryzania i żucia zawiera 4 mg 5 mg lub 10 mg montelukastu w postaci montelukastu sodowego.
Milurit<sup>®</sup>; Zyloric<sup>®</sup> | 2025; 3546	1 tabl. zawiera 100 mg lub 300 mg allopurinolu.
Milvane; Milvane - (IR); Milvane - (IR) | 2026; 37420804; 37647899	1 tabl. powl. zawiera 0,05 mg, 0,07 mg lub 0,10 mg gestodenu i 0,03 mg, 0,04 mg lub 0,03 mg etynyloestradiolu.
Mimpara | 1465948	1 tabl. powl. zawiera 30 mg, 60 mg lub 90 mg cynakalcetu (w postaci chlorowodorku).
Minirin<sup>®</sup> Melt | 4385873	1 liofilizat zawiera 60 µg, 120 µg lub 240 µg desmopresyny w postaci desmopresyny octanu.
Minulet | 2035	1 tabl. zawiera 0,075 mg gestodenu i 0,03 mg etinyloestradiolu.
Miravil | 10948209	1 tabl. powl. zawiera chlorowodorek sertraliny w ilości odpowiadającej 50 mg lub 100 mg sertraliny.
Mirtagen - (IR); Mirtagen - (IR) | 37406753; 37648963	1 tabl. ulegająca rozpadowi w jamie ustnej zawiera 15 mg lub 30 mg mirtazapiny.
Mirtagen; Mirtazapine Bluefish | 4892356; 11147309	1 tabl. ulegająca rozpadowi w jamie ustnej zawiera 15 mg, 30 mg lub 45 mg mirtazapiny.
Mirtor<sup>®</sup>; Mirzaten Q-Tab | 4413502; 11147315	1 tabl. zawiera 15 mg, 30 mg lub 45 mg mirtazapiny.
Mirzaten<sup>®</sup> - (IR); Mirzaten<sup>®</sup> - (IR); Mirzaten<sup>®</sup> 30 mg; -45 mg | 1100040; 37407791; 37654481	1 tabl. zawiera 30 mg lub 45 mg mirtazapiny półwodnej.
Mitomycin Accord | 32943815	1 fiol. zawiera 10 lub 20 mg mitomycyny.
Mitomycin<sup>®</sup> C | 2042	1 fiol. zawiera 10 mg lub 20 mg mitomycyny.
Mitrip | 1262925	1 tabl. zawiera 1,25 mg, 2,5 mg lub 5 mg ramiprylu.
Modigraf | 16642221	1 saszetka zawiera 0,2 mg lub 1 mg takrolimusu (w postaci takrolimusu jednowodnego).
